,Case ID,Sequence,cluster
15485,INC0016920,"Active,priority:3 Active,priority:3 Resolved,priority:3 Closed,priority:3",2
15486,INC0016923,"Active,priority:3 Resolved,priority:3 Closed,priority:3",2
15487,INC0016928,"Active,priority:3 Active,priority:3 Resolved,priority:3 Closed,priority:3",2
15488,INC0016936,"Active,priority:3 Active,priority:3 Active,priority:3 Resolved,priority:3 Closed,priority:3",2
15489,INC0016939,"Active,priority:3 Active,priority:3 Resolved,priority:3 Closed,priority:3",2
15490,INC0016943,"New,priority:3 Active,priority:3 Resolved,priority:3 Closed,priority:3",2
15491,INC0016953,"New,priority:3 Resolved,priority:3 Closed,priority:3",2
15492,INC0016964,"Active,priority:3 Resolved,priority:3 Closed,priority:3",2
15493,INC0016973,"Resolved,priority:3 Closed,priority:3",2
15494,INC0016974,"Active,priority:3 Resolved,priority:3 Closed,priority:3",2
15495,INC0016984,"Active,priority:3 Active,priority:3 Resolved,priority:3 Closed,priority:3",2
15496,INC0017024,"Active,priority:3 Resolved,priority:3 Closed,priority:3",2
15497,INC0017062,"New,priority:3 Resolved,priority:3 Closed,priority:3",2
15498,INC0017066,"Active,priority:3 Active,priority:3 Active,priority:3 Resolved,priority:3 Closed,priority:3",2
15499,INC0017072,"New,priority:3 Resolved,priority:3 Closed,priority:3",2
15500,INC0017074,"New,priority:3 Resolved,priority:3 Closed,priority:3",2
15501,INC0017077,"Resolved,priority:3 Closed,priority:3",2
15502,INC0017080,"Active,priority:3 Active,priority:3 Resolved,priority:3 Closed,priority:3",2
15503,INC0017090,"New,priority:3 New,priority:3 Active,priority:3 Active,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 Resolved,priority:3 Closed,priority:3",2
15504,INC0017091,"New,priority:3 New,priority:3 New,priority:3 New,priority:3 Resolved,priority:3 Closed,priority:3",2
15505,INC0017098,"New,priority:3 Resolved,priority:3 Closed,priority:3",2
15506,INC0017107,"Active,priority:3 Resolved,priority:3 Closed,priority:3",2
15507,INC0017109,"New,priority:3 Resolved,priority:3 Closed,priority:3",2
15508,INC0017117,"Active,priority:3 Active,priority:3 Active,priority:3 Active,priority:3 Active,priority:3 Active,priority:3 Active,priority:3 Resolved,priority:3 Closed,priority:3",2
15509,INC0017128,"Active,priority:3 Active,priority:3 Resolved,priority:3 Closed,priority:3",2
15510,INC0017129,"New,priority:3 New,priority:3 Resolved,priority:3 Closed,priority:3",2
15511,INC0017130,"New,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 Active,priority:3 Active,priority:3 Active,priority:3 Resolved,priority:3 Closed,priority:3",2
15512,INC0017157,"Resolved,priority:3 Closed,priority:3",2
15513,INC0017186,"Active,priority:3 Resolved,priority:3 Closed,priority:3",2
15514,INC0017189,"New,priority:3 New,priority:3 Resolved,priority:3 Closed,priority:3",2
15515,INC0017191,"New,priority:3 New,priority:3 Active,priority:3 Active,priority:3 Active,priority:3 AwaitingUserInfo,priority:3 Active,priority:3 Active,priority:3 Resolved,priority:3 Closed,priority:3",2
15516,INC0017213,"Active,priority:3 Active,priority:3 Active,priority:3 Resolved,priority:3 Closed,priority:3",2
15517,INC0017233,"Active,priority:3 Resolved,priority:3 Closed,priority:3",2
15518,INC0017239,"Resolved,priority:3 Closed,priority:3",2
15519,INC0017253,"New,priority:3 New,priority:3 New,priority:3 New,priority:3 Active,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 Resolved,priority:3 Closed,priority:3",2
15520,INC0017258,"Active,priority:3 Resolved,priority:3 Closed,priority:3",2
15521,INC0017259,"Active,priority:3 Resolved,priority:3 Closed,priority:3",2
15522,INC0017268,"New,priority:3 New,priority:3 Resolved,priority:3 Active,priority:3 Active,priority:3 Resolved,priority:3 Closed,priority:3",2
15523,INC0017276,"New,priority:3 Resolved,priority:3 Closed,priority:3",2
15524,INC0017296,"Active,priority:4 Active,priority:4 AwaitingUserInfo,priority:4 AwaitingUserInfo,priority:4 Resolved,priority:4 Closed,priority:4",2
15525,INC0017304,"New,priority:3 Resolved,priority:3 Closed,priority:3",2
15526,INC0017334,"New,priority:3 New,priority:3 Active,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 Resolved,priority:3 Closed,priority:3",2
15527,INC0017356,"Active,priority:3 Resolved,priority:3 Closed,priority:3",2
15528,INC0017378,"New,priority:3 Resolved,priority:3 Closed,priority:3",2
15529,INC0017399,"Active,priority:3 Resolved,priority:3 Closed,priority:3",2
15530,INC0017404,"Resolved,priority:3 Closed,priority:3",2
15531,INC0017416,"New,priority:3 Resolved,priority:3 Closed,priority:3",2
15532,INC0017422,"New,priority:3 New,priority:3 New,priority:3 New,priority:3 New,priority:3 New,priority:3 Active,priority:3 Active,priority:3 Active,priority:3 Active,priority:3 Active,priority:3 Active,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 Resolved,priority:3 Closed,priority:3",2
15533,INC0017434,"Resolved,priority:3 Closed,priority:3",2
15534,INC0017438,"New,priority:3 Resolved,priority:3 Closed,priority:3",2
15535,INC0017441,"New,priority:3 New,priority:3 New,priority:3 New,priority:3 New,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 Resolved,priority:3 Closed,priority:3",2
15536,INC0017442,"Active,priority:3 Resolved,priority:3 Closed,priority:3",2
15537,INC0017458,"Active,priority:3 Resolved,priority:3 Closed,priority:3",2
15538,INC0017467,"Resolved,priority:3 Closed,priority:3",2
15539,INC0017478,"New,priority:3 Resolved,priority:3 Closed,priority:3",2
15540,INC0017496,"Active,priority:3 Resolved,priority:3 Closed,priority:3",2
15541,INC0017522,"New,priority:3 Resolved,priority:3 Closed,priority:3",2
15542,INC0017534,"New,priority:3 Resolved,priority:3 Closed,priority:3",2
15543,INC0017545,"New,priority:3 Resolved,priority:3 Closed,priority:3",2
15544,INC0017560,"New,priority:3 New,priority:3 Resolved,priority:3 Closed,priority:3",2
15545,INC0017571,"New,priority:3 AwaitingUserInfo,priority:3 Active,priority:3 Resolved,priority:3 Closed,priority:3",2
15546,INC0017577,"Active,priority:3 Resolved,priority:3 Closed,priority:3",2
15547,INC0017579,"Active,priority:3 Resolved,priority:3 Closed,priority:3",2
15548,INC0017584,"New,priority:3 Resolved,priority:3 Closed,priority:3",2
15549,INC0017590,"New,priority:3 New,priority:3 Active,priority:3 Resolved,priority:3 Closed,priority:3",2
15550,INC0017592,"New,priority:3 Resolved,priority:3 Closed,priority:3",2
15551,INC0017600,"Active,priority:4 Active,priority:4 Active,priority:4 Active,priority:4 Resolved,priority:4 Closed,priority:4",2
15552,INC0017648,"Resolved,priority:3 Closed,priority:3",2
15553,INC0017656,"Resolved,priority:3 Closed,priority:3",2
15554,INC0017660,"New,priority:3 Resolved,priority:3 Closed,priority:3",2
15555,INC0017662,"New,priority:3 New,priority:3 Resolved,priority:3 Closed,priority:3",2
15556,INC0017664,"New,priority:3 Resolved,priority:3 Closed,priority:3",2
15557,INC0017666,"New,priority:3 New,priority:3 Resolved,priority:3 Closed,priority:3",2
15558,INC0017670,"New,priority:3 Resolved,priority:3 Closed,priority:3",2
15559,INC0017673,"Active,priority:3 Active,priority:3 Resolved,priority:3 Closed,priority:3",2
15560,INC0017677,"New,priority:3 New,priority:3 Resolved,priority:3 Closed,priority:3",2
15561,INC0017711,"AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 Resolved,priority:3 Closed,priority:3",2
15562,INC0017719,"New,priority:3 New,priority:3 Resolved,priority:3 Closed,priority:3",2
15563,INC0017723,"New,priority:3 New,priority:3 New,priority:3 New,priority:3 Resolved,priority:3 Closed,priority:3",2
15564,INC0017733,"New,priority:3 Resolved,priority:3 Closed,priority:3",2
15565,INC0017745,"New,priority:3 New,priority:3 Active,priority:3 Active,priority:3 Resolved,priority:3 Closed,priority:3",2
15566,INC0017757,"New,priority:3 Resolved,priority:3 Closed,priority:3",2
15567,INC0017758,"New,priority:3 New,priority:3 New,priority:3 New,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 Resolved,priority:3 Closed,priority:3",2
15568,INC0017761,"Active,priority:3 Resolved,priority:3 Closed,priority:3",2
15569,INC0017775,"New,priority:3 New,priority:3 Resolved,priority:3 Closed,priority:3",2
15570,INC0017783,"Active,priority:3 Resolved,priority:3 Closed,priority:3",2
15571,INC0017786,"Resolved,priority:3 Closed,priority:3",2
15572,INC0017787,"New,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 Active,priority:3 Active,priority:3 Resolved,priority:3 Closed,priority:3",2
15573,INC0017792,"New,priority:3 Active,priority:3 Resolved,priority:3 Closed,priority:3",2
15574,INC0017795,"New,priority:3 Resolved,priority:3 Closed,priority:3",2
15575,INC0017798,"New,priority:2 New,priority:2 New,priority:2 New,priority:2 AwaitingUserInfo,priority:2 AwaitingUserInfo,priority:2 AwaitingUserInfo,priority:2 AwaitingUserInfo,priority:2 AwaitingUserInfo,priority:2 AwaitingUserInfo,priority:2 Active,priority:2 Resolved,priority:2 Closed,priority:2",2
15576,INC0017803,"New,priority:2 New,priority:2 New,priority:2 New,priority:2 AwaitingUserInfo,priority:2 Active,priority:2 Active,priority:2 Active,priority:2 AwaitingUserInfo,priority:2 AwaitingUserInfo,priority:2 AwaitingUserInfo,priority:2 Resolved,priority:2 Closed,priority:2",2
15577,INC0017804,"Active,priority:4 Active,priority:4 AwaitingUserInfo,priority:4 AwaitingUserInfo,priority:4 Resolved,priority:4 Closed,priority:4",2
15578,INC0017814,"New,priority:3 New,priority:3 New,priority:3 Resolved,priority:3 Closed,priority:3",2
15579,INC0017815,"New,priority:3 New,priority:3 New,priority:3 Active,priority:3 Resolved,priority:3 Closed,priority:3",2
15580,INC0017817,"New,priority:3 New,priority:3 New,priority:3 New,priority:3 New,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 Resolved,priority:3 Closed,priority:3",2
15581,INC0017823,"New,priority:3 Resolved,priority:3 Closed,priority:3",2
15582,INC0017829,"New,priority:3 Resolved,priority:3 Closed,priority:3",2
15583,INC0017837,"Active,priority:3 Active,priority:3 Resolved,priority:3 Closed,priority:3",2
15584,INC0017839,"New,priority:3 New,priority:3 Resolved,priority:3 Closed,priority:3",2
15585,INC0017849,"New,priority:3 Resolved,priority:3 Closed,priority:3",2
15586,INC0017883,"New,priority:3 AwaitingUserInfo,priority:3 Resolved,priority:3 Active,priority:3 Active,priority:3 Active,priority:3 Active,priority:3 Active,priority:3 Active,priority:3 Resolved,priority:3 Closed,priority:3",2
15587,INC0017894,"New,priority:4 AwaitingUserInfo,priority:4 Resolved,priority:4 Closed,priority:4",2
15588,INC0017918,"New,priority:3 Resolved,priority:3 Closed,priority:3",2
15589,INC0017923,"Active,priority:3 Active,priority:3 Resolved,priority:3 Closed,priority:3",2
15590,INC0017929,"New,priority:3 Active,priority:3 Resolved,priority:3 Closed,priority:3",2
15591,INC0017930,"New,priority:3 Resolved,priority:3 Closed,priority:3",2
15592,INC0017933,"New,priority:3 New,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 Resolved,priority:3 Closed,priority:3",2
15593,INC0017946,"New,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 Resolved,priority:3 Closed,priority:3",2
15594,INC0017955,"Active,priority:3 Resolved,priority:3 Closed,priority:3",2
15595,INC0017963,"New,priority:3 AwaitingUserInfo,priority:3 Active,priority:3 Resolved,priority:3 Closed,priority:3",2
15596,INC0017980,"New,priority:3 Active,priority:3 Resolved,priority:3 Closed,priority:3",2
15597,INC0017985,"New,priority:3 New,priority:3 New,priority:3 Resolved,priority:3 Closed,priority:3",2
15598,INC0017987,"Active,priority:3 Resolved,priority:3 Closed,priority:3",2
15599,INC0017991,"Active,priority:3 Resolved,priority:3 Closed,priority:3",2
15600,INC0017992,"Active,priority:3 Active,priority:3 Active,priority:3 Resolved,priority:3 Closed,priority:3",2
15601,INC0018002,"New,priority:3 New,priority:3 Active,priority:3 Active,priority:3 AwaitingUserInfo,priority:3 Resolved,priority:3 Closed,priority:3",2
15602,INC0018008,"Active,priority:3 Active,priority:3 Resolved,priority:3 Closed,priority:3",2
15603,INC0018019,"New,priority:3 Active,priority:3 Active,priority:3 Active,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 Resolved,priority:3 Closed,priority:3",2
15604,INC0018035,"New,priority:3 Active,priority:3 Resolved,priority:3 Closed,priority:3",2
15605,INC0018055,"Active,priority:3 Active,priority:3 Resolved,priority:3 Closed,priority:3",2
15606,INC0018069,"Active,priority:3 Resolved,priority:3 Closed,priority:3",2
15607,INC0018072,"Active,priority:3 Active,priority:3 Resolved,priority:3 Closed,priority:3",2
15608,INC0018084,"New,priority:3 Resolved,priority:3 Closed,priority:3",2
15609,INC0018119,"Active,priority:3 Resolved,priority:3 Closed,priority:3",2
15610,INC0018158,"Active,priority:3 Resolved,priority:3 Closed,priority:3",2
15611,INC0018160,"Resolved,priority:3 Closed,priority:3",2
15612,INC0018173,"Active,priority:3 Resolved,priority:3 Closed,priority:3",2
15613,INC0018186,"New,priority:3 Active,priority:3 Resolved,priority:3 Closed,priority:3",2
15614,INC0018187,"New,priority:3 New,priority:3 New,priority:3 Active,priority:3 Active,priority:3 Resolved,priority:3 Closed,priority:3",2
15615,INC0018237,"New,priority:3 Resolved,priority:3 Closed,priority:3",2
15616,INC0018253,"New,priority:3 Resolved,priority:3 Closed,priority:3",2
15617,INC0018262,"Active,priority:3 Resolved,priority:3 Closed,priority:3",2
15618,INC0018264,"Resolved,priority:3 Closed,priority:3",2
15619,INC0018268,"Resolved,priority:3 Closed,priority:3",2
15620,INC0018273,"New,priority:3 Active,priority:3 Resolved,priority:3 Closed,priority:3",2
15621,INC0018277,"Resolved,priority:3 Closed,priority:3",2
15622,INC0018295,"Active,priority:3 Active,priority:3 Active,priority:3 Active,priority:3 Resolved,priority:3 Closed,priority:3",2
15623,INC0018308,"Active,priority:3 Resolved,priority:3 Closed,priority:3",2
15624,INC0018322,"New,priority:3 New,priority:3 AwaitingUserInfo,priority:3 Resolved,priority:3 Closed,priority:3",2
15625,INC0018324,"New,priority:3 New,priority:3 New,priority:3 Resolved,priority:3 Closed,priority:3",2
15626,INC0018329,"New,priority:3 Resolved,priority:3 Closed,priority:3",2
15627,INC0018342,"New,priority:3 New,priority:3 Resolved,priority:3 Resolved,priority:3 Active,priority:3 Active,priority:3 Active,priority:3 Resolved,priority:3 Closed,priority:3",2
15628,INC0018343,"New,priority:3 New,priority:3 Resolved,priority:3 Resolved,priority:3 Closed,priority:3",2
15629,INC0018344,"New,priority:3 Resolved,priority:3 Closed,priority:3",2
15630,INC0018346,"Resolved,priority:3 Closed,priority:3",2
15631,INC0018350,"Resolved,priority:3 Closed,priority:3",2
15632,INC0018364,"New,priority:3 New,priority:3 Resolved,priority:3 Closed,priority:3",2
15633,INC0018387,"New,priority:3 Resolved,priority:3 Closed,priority:3",2
15634,INC0018392,"Active,priority:3 Resolved,priority:3 Closed,priority:3",2
15635,INC0018396,"Active,priority:3 Resolved,priority:3 Closed,priority:3",2
15636,INC0018397,"New,priority:3 Resolved,priority:3 Closed,priority:3",2
15637,INC0018399,"New,priority:3 Resolved,priority:3 Closed,priority:3",2
15638,INC0018402,"New,priority:3 New,priority:3 New,priority:3 New,priority:3 Resolved,priority:3 Closed,priority:3",2
15639,INC0018414,"New,priority:3 Resolved,priority:3 Closed,priority:3",2
15640,INC0018416,"New,priority:3 Resolved,priority:3 Closed,priority:3",2
15641,INC0018435,"New,priority:3 New,priority:3 Active,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 Resolved,priority:3 Closed,priority:3",2
15642,INC0018441,"Active,priority:3 Resolved,priority:3 Closed,priority:3",2
15643,INC0018452,"Active,priority:3 Resolved,priority:3 Closed,priority:3",2
15644,INC0018465,"Active,priority:3 Resolved,priority:3 Closed,priority:3",2
15645,INC0018468,"Active,priority:3 Resolved,priority:3 Closed,priority:3",2
15646,INC0018470,"New,priority:3 Resolved,priority:3 Closed,priority:3",2
15647,INC0018473,"Active,priority:3 Resolved,priority:3 Closed,priority:3",2
15648,INC0018484,"Active,priority:3 Resolved,priority:3 Closed,priority:3",2
15649,INC0018488,"New,priority:3 Active,priority:3 Resolved,priority:3 Closed,priority:3",2
15650,INC0018490,"Active,priority:3 Resolved,priority:3 Closed,priority:3",2
15651,INC0018530,"Active,priority:3 Resolved,priority:3 Closed,priority:3",2
15652,INC0018551,"New,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 Resolved,priority:3 Closed,priority:3",2
15653,INC0018568,"Active,priority:3 Resolved,priority:3 Closed,priority:3",2
15654,INC0018575,"New,priority:3 New,priority:3 Resolved,priority:3 Closed,priority:3",2
15655,INC0018582,"New,priority:3 Active,priority:3 Active,priority:3 Resolved,priority:3 Active,priority:3 Active,priority:3 Resolved,priority:3 Closed,priority:3",2
15656,INC0018591,"Active,priority:3 Resolved,priority:3 Closed,priority:3",2
15657,INC0018637,"New,priority:3 New,priority:3 New,priority:3 New,priority:3 Active,priority:3 AwaitingUserInfo,priority:3 Resolved,priority:3 Closed,priority:3",2
15658,INC0018643,"New,priority:3 New,priority:3 New,priority:3 Resolved,priority:3 Closed,priority:3",2
15659,INC0018655,"New,priority:3 Resolved,priority:3 Closed,priority:3",2
15660,INC0018729,"Active,priority:3 Resolved,priority:3 Closed,priority:3",2
15661,INC0018732,"New,priority:3 Active,priority:3 Resolved,priority:3 Closed,priority:3",2
15662,INC0018733,"Active,priority:3 Resolved,priority:3 Closed,priority:3",2
15663,INC0018750,"New,priority:3 New,priority:3 Active,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 Resolved,priority:3 Closed,priority:3",2
15664,INC0018753,"New,priority:3 New,priority:3 New,priority:3 New,priority:3 New,priority:3 Resolved,priority:3 Closed,priority:3",2
15665,INC0018782,"New,priority:3 Resolved,priority:3 Closed,priority:3",2
15666,INC0018799,"Resolved,priority:3 Closed,priority:3",2
15667,INC0018805,"New,priority:3 New,priority:3 New,priority:3 New,priority:3 New,priority:3 New,priority:3 Resolved,priority:3 Closed,priority:3",2
15668,INC0018810,"New,priority:3 New,priority:3 New,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 Resolved,priority:3 Closed,priority:3",2
15669,INC0018817,"New,priority:3 New,priority:3 Resolved,priority:3 Closed,priority:3",2
15670,INC0018827,"Active,priority:3 Resolved,priority:3 Closed,priority:3",2
15671,INC0018828,"Resolved,priority:3 Closed,priority:3",2
15672,INC0018844,"New,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 Resolved,priority:3 Closed,priority:3",2
15673,INC0018845,"New,priority:3 Resolved,priority:3 Closed,priority:3",2
15674,INC0018847,"Resolved,priority:3 Closed,priority:3",2
15675,INC0018857,"New,priority:3 Active,priority:3 Active,priority:3 Active,priority:3 Active,priority:3 Active,priority:3 Active,priority:3 Active,priority:3 Active,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 Active,priority:3 Active,priority:3 Active,priority:3 Resolved,priority:3 Closed,priority:3",2
15676,INC0018859,"New,priority:3 New,priority:3 New,priority:3 New,priority:3 New,priority:3 New,priority:3 Resolved,priority:3 Closed,priority:3",2
15677,INC0018863,"New,priority:3 New,priority:3 New,priority:3 Resolved,priority:3 Closed,priority:3",2
15678,INC0018877,"New,priority:3 Resolved,priority:3 Closed,priority:3",2
15679,INC0018886,"Resolved,priority:3 Closed,priority:3",2
15680,INC0018910,"New,priority:3 New,priority:3 New,priority:3 New,priority:3 Resolved,priority:3 Closed,priority:3",2
15681,INC0018947,"New,priority:3 Active,priority:3 Active,priority:3 Active,priority:3 Active,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 Resolved,priority:3 Closed,priority:3",2
15682,INC0018962,"New,priority:3 AwaitingUserInfo,priority:3 Active,priority:3 Active,priority:3 Active,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 Resolved,priority:3 Closed,priority:3",2
15683,INC0018970,"New,priority:3 New,priority:3 Active,priority:3 Active,priority:3 AwaitingUserInfo,priority:3 Resolved,priority:3 Closed,priority:3",2
15684,INC0018977,"New,priority:3 Resolved,priority:3 Closed,priority:3",2
15685,INC0018979,"New,priority:3 New,priority:3 Resolved,priority:3 Closed,priority:3",2
15686,INC0018999,"Active,priority:3 Resolved,priority:3 Closed,priority:3",2
15687,INC0019003,"Active,priority:3 Resolved,priority:3 Closed,priority:3",2
15688,INC0019015,"New,priority:3 New,priority:3 Resolved,priority:3 Closed,priority:3",2
15689,INC0019023,"New,priority:3 Resolved,priority:3 Closed,priority:3",2
15690,INC0019025,"New,priority:3 New,priority:3 Resolved,priority:3 Closed,priority:3",2
15691,INC0019028,"New,priority:3 Active,priority:3 Active,priority:3 Resolved,priority:3 Closed,priority:3",2
15692,INC0019036,"New,priority:4 Resolved,priority:4 Closed,priority:4",2
15693,INC0019039,"New,priority:3 Active,priority:3 Resolved,priority:3 Closed,priority:3",2
15694,INC0019047,"Active,priority:4 Resolved,priority:4 Closed,priority:4",2
15695,INC0019048,"New,priority:3 New,priority:3 New,priority:3 New,priority:3 New,priority:3 New,priority:3 New,priority:3 New,priority:3 New,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 Resolved,priority:3 Closed,priority:3",2
15696,INC0019066,"Active,priority:3 Resolved,priority:3 Closed,priority:3",2
15697,INC0019073,"Active,priority:3 Active,priority:3 Resolved,priority:3 Closed,priority:3",2
15698,INC0019088,"New,priority:3 New,priority:3 New,priority:3 AwaitingUserInfo,priority:3 Resolved,priority:3 Closed,priority:3",2
15699,INC0019106,"Active,priority:3 Active,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 Resolved,priority:3 Closed,priority:3",2
15700,INC0019110,"Active,priority:3 Active,priority:3 Active,priority:3 Resolved,priority:3 Closed,priority:3",2
15701,INC0019133,"New,priority:3 Resolved,priority:3 Closed,priority:3",2
15702,INC0019136,"New,priority:3 New,priority:3 New,priority:3 New,priority:3 Active,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 Resolved,priority:3 Closed,priority:3",2
15703,INC0019137,"Active,priority:3 Resolved,priority:3 Closed,priority:3",2
15704,INC0019139,"New,priority:3 New,priority:3 Resolved,priority:3 Closed,priority:3",2
15705,INC0019184,"New,priority:3 New,priority:3 Active,priority:3 Active,priority:3 Resolved,priority:3 Closed,priority:3",2
15706,INC0019193,"New,priority:3 New,priority:3 New,priority:3 New,priority:3 New,priority:3 New,priority:3 Resolved,priority:3 Closed,priority:3",2
15707,INC0019223,"New,priority:3 New,priority:3 New,priority:3 New,priority:3 New,priority:3 Active,priority:3 Resolved,priority:3 Closed,priority:3",2
15708,INC0019227,"Active,priority:3 Resolved,priority:3 Closed,priority:3",2
15709,INC0019235,"New,priority:3 New,priority:3 New,priority:3 New,priority:3 New,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 Resolved,priority:3 Closed,priority:3",2
15710,INC0019241,"Resolved,priority:3 Closed,priority:3",2
15711,INC0019247,"New,priority:3 Resolved,priority:3 Closed,priority:3",2
15712,INC0019269,"Resolved,priority:3 Closed,priority:3",2
15713,INC0019300,"Active,priority:3 Resolved,priority:3 Closed,priority:3",2
15714,INC0019322,"New,priority:3 New,priority:3 Resolved,priority:3 Resolved,priority:3 Closed,priority:3",2
15715,INC0019323,"Active,priority:3 Resolved,priority:3 Closed,priority:3",2
15716,INC0019339,"New,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 Resolved,priority:3 Closed,priority:3",2
15717,INC0019345,"Active,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 Resolved,priority:3 Closed,priority:3",2
15718,INC0019356,"Resolved,priority:3 Closed,priority:3",2
15719,INC0019359,"Active,priority:3 Resolved,priority:3 Closed,priority:3",2
15720,INC0019360,"New,priority:3 Active,priority:3 Active,priority:3 Resolved,priority:3 Closed,priority:3",2
15721,INC0019361,"New,priority:3 New,priority:3 Resolved,priority:3 Closed,priority:3",2
15722,INC0019365,"Resolved,priority:3 Closed,priority:3",2
15723,INC0019370,"New,priority:3 New,priority:3 New,priority:3 Resolved,priority:3 Resolved,priority:3 Closed,priority:3",2
15724,INC0019373,"New,priority:3 New,priority:3 New,priority:3 New,priority:3 New,priority:3 Active,priority:3 Resolved,priority:3 Closed,priority:3",2
15725,INC0019380,"New,priority:3 New,priority:3 New,priority:3 New,priority:3 Active,priority:3 Active,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 Resolved,priority:3 Closed,priority:3",2
15726,INC0019395,"New,priority:3 New,priority:3 Resolved,priority:3 Closed,priority:3",2
15727,INC0019423,"Resolved,priority:3 Closed,priority:3",2
15728,INC0019425,"New,priority:3 New,priority:3 New,priority:3 New,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 AwaitingUserInfo,priority:3 Resolved,priority:3 Closed,priority:3",2
15729,INC0019426,"New,priority:3 Active,priority:3 Resolved,priority:3 Closed,priority:3",2
15730,INC0019458,"Resolved,priority:3 Closed,priority:3",2
15731,INC0019461,"New,priority:3 New,priority:3 Resolved,priority:3 Closed,priority:3",2
15732,INC0019465,"New,priority:3 AwaitingUserInfo,priority:3 Resolved,priority:3 Closed,priority:3",2
15733,INC0019467,"New,priority:3 New,priority:3 New,priority:3 New,priority:3 New,priority:3 New,priority:3 Resolved,priority:3 Closed,priority:3",2
15734,INC0019474,"Active,priority:3 Resolved,priority:3 Closed,priority:3",2
15735,INC0019479,"New,priority:3 Active,priority:3 Active,priority:3 Resolved,priority:3 Closed,priority:3",2
15736,INC0019492,"New,priority:3 Resolved,priority:3 Closed,priority:3",2
15737,INC0019496,"New,priority:3 New,priority:3 Resolved,priority:3 Closed,priority:3",2
15738,INC0019497,"Active,priority:3 Resolved,priority:3 Closed,priority:3",2
15739,INC0019498,"New,priority:3 New,priority:3 Active,priority:3 Resolved,priority:3 Closed,priority:3",2
15740,INC0019508,"New,priority:3 Active,priority:3 Active,priority:3 Resolved,priority:3 Closed,priority:3",2
15741,INC0019511,"Resolved,priority:3 Closed,priority:3",2
15742,INC0019513,"Active,priority:3 Active,priority:3 Resolved,priority:3 Closed,priority:3",2
15743,INC0019518,"Resolved,priority:3 Closed,priority:3",2
